Ticker,Date,Open,High,Low,Close,Adj Close,Volume
FB,3/8/16,104.779999,107.370003,104.400002,105.93,105.93,25617000
FB,3/9/16,106.699997,107.510002,105.489998,107.510002,107.510002,20493300
FB,3/10/16,107.910004,108.660004,105.769997,107.32,107.32,24854300
FB,3/11/16,108.480003,109.419998,107.919998,109.410004,109.410004,20697600
FB,3/14/16,109.279999,110.330002,108.769997,109.889999,109.889999,17249400
FB,3/15/16,109.110001,110.830002,108.839996,110.669998,110.669998,17618500
FB,3/16/16,110.489998,112.5,110.099998,112.18,112.18,24744800
FB,3/17/16,112.150002,112.690002,110.730003,111.019997,111.019997,24241200
FB,3/18/16,111.559998,112.419998,110.269997,111.449997,111.449997,36256900
FB,3/21/16,111.660004,112.370003,111.029999,111.849998,111.849998,18448000
FB,3/22/16,111.360001,112.879997,111.169998,112.25,112.25,19001100
FB,3/23/16,112.010002,113.190002,112,112.540001,112.540001,18562000
FB,3/24/16,112.129997,113.089996,111.68,113.050003,113.050003,17839100
FB,3/28/16,113.32,114.589996,112.949997,113.690002,113.690002,21351800
FB,3/29/16,113.830002,116.32,113.639999,116.139999,116.139999,29825300
FB,3/30/16,116.730003,116.989998,114.360001,114.699997,114.699997,33235200
FB,3/31/16,114.699997,115.010002,113.769997,114.099998,114.099998,21207500
FB,4/1/16,113.75,116.169998,113.349998,116.059998,116.059998,24760500
FB,4/4/16,114.07,114.550003,111.610001,112.550003,112.550003,48487900
FB,4/5/16,112.110001,113.32,111.900002,112.220001,112.220001,22962400
FB,4/6/16,112.470001,113.809998,112.419998,113.709999,113.709999,20814600
FB,4/7/16,113.790001,114.889999,113.07,113.639999,113.639999,20714500
FB,4/8/16,114.25,114.330002,109.900002,110.629997,110.629997,48497800
FB,4/11/16,110.699997,110.910004,108.769997,108.989998,108.989998,39762300
FB,4/12/16,109.339996,111.160004,108.989998,110.610001,110.610001,26248100
FB,4/13/16,112.230003,112.650002,106.519997,110.510002,110.510002,88227400
FB,4/14/16,110.620003,112.040001,110.260002,110.839996,110.839996,28473300
FB,4/15/16,110.790001,110.970001,109.199997,109.639999,109.639999,20922800
FB,4/18/16,109.739998,110.809998,109.199997,110.449997,110.449997,21167200
FB,4/19/16,111.099998,112.449997,109.160004,112.290001,112.290001,30210500
FB,4/20/16,112.43,113.269997,111.559998,112.419998,112.419998,21027900
FB,4/21/16,112.550003,114.040001,112.309998,113.440002,113.440002,20875200
FB,4/22/16,111.209999,111.75,109.010002,110.559998,110.559998,38458200
FB,4/25/16,109.870003,110.669998,109.07,110.099998,110.099998,21017900
FB,4/26/16,110.489998,110.5,108.150002,108.760002,108.760002,22521500
FB,4/27/16,107.940002,108.940002,106.309998,108.889999,108.889999,52213100
FB,4/28/16,119.580002,120.790001,116.230003,116.730003,116.730003,87110100
FB,4/29/16,116.82,117.839996,115.839996,117.580002,117.580002,37140600
FB,5/2/16,117.830002,118.730003,116.57,118.57,118.57,28095200
FB,5/3/16,117.519997,118.160004,117.019997,117.43,117.43,24117500
FB,5/4/16,116.610001,118.300003,116.57,118.059998,118.059998,23448400
FB,5/5/16,118.040001,118.980003,117.25,117.809998,117.809998,22056700
FB,5/6/16,117.160004,119.639999,117.110001,119.489998,119.489998,26395600
FB,5/9/16,119.540001,120.279999,118.900002,119.239998,119.239998,21138100
FB,5/10/16,119.620003,120.5,119,120.5,120.5,23220000
FB,5/11/16,120.410004,121.080002,119.419998,119.519997,119.519997,22038400
FB,5/12/16,119.980003,120.839996,118.900002,120.279999,120.279999,22035500
FB,5/13/16,120.379997,120.639999,119.68,119.809998,119.809998,18124300
FB,5/16/16,119.379997,119.610001,117.349998,118.669998,118.669998,31247800
FB,5/17/16,118.82,119.010002,117.199997,117.349998,117.349998,21328600
FB,5/18/16,116.800003,118.269997,116.730003,117.650002,117.650002,21642300
FB,5/19/16,117.050003,117.489998,115.879997,116.809998,116.809998,20544100
FB,5/20/16,116.959999,117.989998,116.949997,117.349998,117.349998,18944800
FB,5/23/16,117.419998,117.599998,115.940002,115.970001,115.970001,20441000
FB,5/24/16,116.239998,117.730003,116.120003,117.699997,117.699997,20183600
FB,5/25/16,118.129997,118.669998,117.379997,117.889999,117.889999,20019800
FB,5/26/16,118.239998,119.760002,117.919998,119.470001,119.470001,18481300
FB,5/27/16,119.559998,119.849998,119.010002,119.379997,119.379997,13493600
FB,5/31/16,119.459999,120.099998,118.120003,118.809998,118.809998,23547600
FB,6/1/16,118.5,119.080002,117.82,118.779999,118.779999,15029500
FB,6/2/16,118.690002,119.440002,118.220001,118.93,118.93,13228300
FB,6/3/16,118.980003,118.980003,117.860001,118.470001,118.470001,14135100
FB,6/6/16,118.620003,119.43,118.360001,118.790001,118.790001,12744700
FB,6/7/16,119.239998,119.300003,117.669998,117.760002,117.760002,17103000
FB,6/8/16,117.760002,118.599998,117.269997,118.389999,118.389999,14505600
FB,6/9/16,118.129997,118.68,117.709999,118.559998,118.559998,13859200
FB,6/10/16,117.540001,118.110001,116.260002,116.620003,116.620003,18510800
FB,6/13/16,115,115.480003,113.309998,113.949997,113.949997,31718200
FB,6/14/16,114.07,114.949997,113.580002,114.940002,114.940002,17618500
FB,6/15/16,115.300003,115.440002,114.07,114.599998,114.599998,19819400
FB,6/16/16,113.870003,114.5,112.940002,114.389999,114.389999,19236300
FB,6/17/16,114.419998,114.43,112.559998,113.019997,113.019997,24644300
FB,6/20/16,113.769997,114.720001,112.75,113.370003,113.370003,20785400
FB,6/21/16,114.120003,115.209999,113.970001,114.379997,114.379997,19166300
FB,6/22/16,114.650002,114.739998,113.610001,113.910004,113.910004,14846300
FB,6/23/16,114.370003,115.089996,113.540001,115.080002,115.080002,16176900
FB,6/24/16,111.010002,113.68,111,112.080002,112.080002,40643100
FB,6/27/16,111.57,111.57,108.230003,108.970001,108.970001,36130400
FB,6/28/16,110.629997,112.75,110.550003,112.699997,112.699997,26813800
FB,6/29/16,113.370003,114.25,113.040001,114.160004,114.160004,20968300
FB,6/30/16,114.669998,115.18,113.669998,114.279999,114.279999,23192700
FB,7/1/16,114.199997,115.129997,113.809998,114.190002,114.190002,14980000
FB,7/5/16,113.940002,114.199997,112.970001,114.199997,114.199997,14207000
FB,7/6/16,113.360001,116.790001,112.970001,116.699997,116.699997,24337600
FB,7/7/16,116.629997,116.970001,115.360001,115.849998,115.849998,16630200
FB,7/8/16,116.43,117.5,115.849998,117.239998,117.239998,18142600
FB,7/11/16,117.709999,118.699997,117.5,117.870003,117.870003,17711600
FB,7/12/16,118.629997,118.720001,117.57,117.93,117.93,15217700
FB,7/13/16,118.389999,118.400002,116.68,116.779999,116.779999,16207700
FB,7/14/16,117.5,117.639999,116.699997,117.290001,117.290001,14579700
FB,7/15/16,117.739998,118.279999,116.580002,116.860001,116.860001,16646000
FB,7/18/16,117.32,119.610001,116.889999,119.370003,119.370003,20868400
FB,7/19/16,118.989998,120.849998,118.660004,120.610001,120.610001,21541300
FB,7/20/16,121.25,122.199997,120.559998,121.919998,121.919998,20046500
FB,7/21/16,121.919998,122.099998,120.25,120.610001,120.610001,17801700
FB,7/22/16,119.900002,121.010002,119.309998,121,121,18422400
FB,7/25/16,121.389999,121.849998,117.779999,121.629997,121.629997,18487400
FB,7/26/16,122,122.07,120.75,121.220001,121.220001,17612000
FB,7/27/16,122.419998,125,121.510002,123.339996,123.339996,52654200
FB,7/28/16,127.519997,128.330002,123.629997,125,125,78955800
FB,7/29/16,124.650002,125.839996,123.709999,123.940002,123.940002,35058800
FB,8/1/16,123.849998,124.580002,122.860001,124.309998,124.309998,25006900
FB,8/2/16,124.059998,124.800003,122.07,123.089996,123.089996,23968400
FB,8/3/16,123.089996,123.919998,122.309998,122.510002,122.510002,18525300
FB,8/4/16,122.940002,124.790001,122.510002,124.360001,124.360001,21066000
FB,8/5/16,124.980003,125.839996,124.620003,125.150002,125.150002,20184000
FB,8/8/16,125.25,125.449997,124.550003,125.260002,125.260002,15233900
FB,8/9/16,125.339996,126.089996,124.529999,125.059998,125.059998,19621000
FB,8/10/16,125.07,125.480003,124.540001,124.879997,124.879997,10670100
FB,8/11/16,125.199997,125.379997,124.75,124.900002,124.900002,11729500
FB,8/12/16,124.699997,125,124.18,124.879997,124.879997,12159000
FB,8/15/16,124.910004,124.919998,123.699997,123.900002,123.900002,19295100
FB,8/16/16,123.5,123.919998,122.779999,123.300003,123.300003,14222400
FB,8/17/16,123.660004,124.379997,122.849998,124.370003,124.370003,13794200
FB,8/18/16,124.010002,124.260002,123.639999,123.910004,123.910004,12400800
FB,8/19/16,123.599998,124.160004,123.279999,123.559998,123.559998,11688300
FB,8/22/16,123.330002,124.830002,123.110001,124.150002,124.150002,14386400
FB,8/23/16,124.510002,125.089996,124.25,124.370003,124.370003,13309500
FB,8/24/16,124.470001,124.690002,123.089996,123.480003,123.480003,12243700
FB,8/25/16,123.120003,124.370003,123.099998,123.889999,123.889999,10730800
FB,8/26/16,124.050003,125.190002,123.910004,124.959999,124.959999,17504800
FB,8/29/16,124.349998,126.730003,124.349998,126.540001,126.540001,15925900
FB,8/30/16,126.599998,126.599998,125.150002,125.839996,125.839996,17804300
FB,8/31/16,125.599998,126.220001,125.099998,126.120003,126.120003,14200600
FB,9/1/16,126.379997,126.629997,125.599998,126.169998,126.169998,13536100
FB,9/2/16,126.849998,126.860001,126,126.510002,126.510002,12118800
FB,9/6/16,126.669998,129.940002,126.470001,129.729996,129.729996,26278400
FB,9/7/16,130.039993,131.979996,129.949997,131.050003,131.050003,27990800
FB,9/8/16,130.919998,131.080002,129.809998,130.270004,130.270004,15676600
FB,9/9/16,129.710007,129.949997,127.099998,127.099998,127.099998,27100700
FB,9/12/16,125.959999,128.759995,125.75,128.690002,128.690002,21252800
FB,9/13/16,128.029999,128.350006,126.660004,127.209999,127.209999,18016200
FB,9/14/16,126.889999,128.800003,126.889999,127.769997,127.769997,15691100
FB,9/15/16,127.980003,129.100006,127.669998,128.350006,128.350006,15077200
FB,9/16/16,128.199997,129.179993,128.199997,129.070007,129.070007,24119200
FB,9/19/16,129.910004,129.940002,128.259995,128.649994,128.649994,14958800
FB,9/20/16,128.649994,129.169998,128.029999,128.639999,128.639999,11083800
FB,9/21/16,129.130005,130.009995,128.389999,129.940002,129.940002,14068300
FB,9/22/16,130.5,130.729996,129.559998,130.080002,130.080002,15538300
FB,9/23/16,127.559998,128.600006,127.300003,127.959999,127.959999,28326300
FB,9/26/16,127.370003,128.160004,126.800003,127.309998,127.309998,15064900
FB,9/27/16,127.610001,129.009995,127.43,128.690002,128.690002,15637100
FB,9/28/16,129.210007,129.470001,128.399994,129.229996,129.229996,12047600
FB,9/29/16,129.179993,129.289993,127.550003,128.089996,128.089996,14532200
FB,9/30/16,128.029999,128.589996,127.449997,128.270004,128.270004,18402900
FB,10/3/16,128.380005,129.089996,127.800003,128.770004,128.770004,13156900
FB,10/4/16,129.169998,129.279999,127.550003,128.190002,128.190002,14307500
FB,10/5/16,128.25,128.800003,127.830002,128.470001,128.470001,12386800
FB,10/6/16,128.429993,129.059998,128.080002,128.740005,128.740005,11682700
FB,10/7/16,129.039993,129.25,128.330002,128.990005,128.990005,12804400
FB,10/10/16,129.679993,130.699997,129.199997,130.240005,130.240005,15138700
FB,10/11/16,130.229996,130.639999,128.229996,128.880005,128.880005,17537900
FB,10/12/16,129.009995,129.660004,128.460007,129.050003,129.050003,11073000
FB,10/13/16,128.210007,128.25,126.75,127.82,127.82,17139300
FB,10/14/16,128.490005,128.949997,127.580002,127.879997,127.879997,13345300
FB,10/17/16,128.199997,128.470001,127.32,127.540001,127.540001,11351700
FB,10/18/16,128.679993,129.389999,128.009995,128.570007,128.570007,13504000
FB,10/19/16,128.740005,130.470001,128.600006,130.110001,130.110001,16752300
FB,10/20/16,130.070007,130.660004,129.5,130,130,13167500
FB,10/21/16,129.779999,132.130005,129.699997,132.070007,132.070007,19088800
FB,10/24/16,132.720001,133.410004,132.149994,133.279999,133.279999,17470200
FB,10/25/16,133.5,133.5,132.220001,132.289993,132.289993,13336800
FB,10/26/16,131.639999,132.259995,130.940002,131.039993,131.039993,13084700
FB,10/27/16,131.740005,131.800003,129.270004,129.690002,129.690002,16741400
FB,10/28/16,130.5,132.970001,129.929993,131.289993,131.289993,24545500
FB,10/31/16,132.009995,132.119995,130.880005,130.990005,130.990005,15669000
FB,11/1/16,131.410004,131.940002,128.649994,129.5,129.5,22077800
FB,11/2/16,130.229996,130.229996,126.279999,127.169998,127.169998,39640900
FB,11/3/16,122,123.279999,119.5,120,120,63766300
FB,11/4/16,119.589996,121.93,119.25,120.75,120.75,30545500
FB,11/7/16,122.830002,123.209999,121.349998,122.150002,122.150002,23008900
FB,11/8/16,122.029999,124.610001,121.540001,124.220001,124.220001,19460800
FB,11/9/16,121.5,123.809998,120.510002,123.18,123.18,31916000
FB,11/10/16,123.93,124.18,115.269997,120.800003,120.800003,67846700
FB,11/11/16,119.529999,120.699997,118.150002,119.019997,119.019997,32840100
FB,11/14/16,119.129997,119.129997,113.550003,115.080002,115.080002,51377000
FB,11/15/16,116.730003,118.489998,115.830002,117.199997,117.199997,34681400
FB,11/16/16,114.480003,117.879997,114.209999,116.339996,116.339996,32397900
FB,11/17/16,116.809998,117.790001,116.010002,117.790001,117.790001,18597800
FB,11/18/16,118.389999,119.129997,116.839996,117.019997,117.019997,22879300
FB,11/21/16,118.199997,121.949997,117.800003,121.769997,121.769997,35415400
FB,11/22/16,122.400002,122.980003,120.900002,121.470001,121.470001,26089200
FB,11/23/16,121.230003,121.309998,119.940002,120.839996,120.839996,15672100
FB,11/25/16,121.010002,121.139999,120.07,120.379997,120.379997,8658600
FB,11/28/16,120.120003,121.690002,119.82,120.410004,120.410004,18101300
FB,11/29/16,120.57,122.099998,120.400002,120.870003,120.870003,18891000
FB,11/30/16,120.32,121.790001,117.949997,118.419998,118.419998,30188900
FB,12/1/16,118.379997,118.449997,114,115.099998,115.099998,43277000
FB,12/2/16,115.110001,116.480003,114.300003,115.400002,115.400002,25070400
FB,12/5/16,115.949997,117.57,115.07,117.43,117.43,20201500
FB,12/6/16,117.690002,117.800003,116.330002,117.309998,117.309998,19131200
FB,12/7/16,117,117.949997,116.57,117.949997,117.949997,21913700
FB,12/8/16,117.980003,119.5,117.639999,118.910004,118.910004,22442800
FB,12/9/16,119.220001,119.940002,118.949997,119.68,119.68,17464700
FB,12/12/16,119.220001,119.239998,117.650002,117.769997,117.769997,17805500
FB,12/13/16,117.860001,121.519997,117.610001,120.309998,120.309998,29768000
FB,12/14/16,120,121.690002,118.849998,120.209999,120.209999,25913100
FB,12/15/16,120.080002,122.5,119.629997,120.57,120.57,20139600
FB,12/16/16,120.900002,121.5,119.269997,119.870003,119.870003,25324300
FB,12/19/16,119.849998,120.360001,118.510002,119.239998,119.239998,15918100
FB,12/20/16,119.5,119.769997,118.800003,119.089996,119.089996,13684400
FB,12/21/16,118.919998,119.199997,118.480003,119.040001,119.040001,10767600
FB,12/22/16,118.860001,118.989998,116.93,117.400002,117.400002,16258600
FB,12/23/16,117,117.559998,116.300003,117.269997,117.269997,10890000
FB,12/27/16,116.959999,118.68,116.860001,118.010002,118.010002,12051500
FB,12/28/16,118.190002,118.25,116.650002,116.919998,116.919998,12087400
FB,12/29/16,117,117.529999,116.059998,116.349998,116.349998,9934900
FB,12/30/16,116.599998,116.830002,114.769997,115.050003,115.050003,18684100
FB,1/3/17,116.029999,117.839996,115.510002,116.860001,116.860001,20663900
FB,1/4/17,117.550003,119.660004,117.290001,118.690002,118.690002,19630900
FB,1/5/17,118.860001,120.949997,118.32,120.669998,120.669998,19492200
FB,1/6/17,120.980003,123.879997,120.029999,123.410004,123.410004,28545300
FB,1/9/17,123.550003,125.43,123.040001,124.900002,124.900002,22880400
FB,1/10/17,124.82,125.5,124.279999,124.349998,124.349998,17324600
FB,1/11/17,124.349998,126.120003,124.059998,126.089996,126.089996,18356500
FB,1/12/17,125.610001,126.730003,124.800003,126.620003,126.620003,18653900
FB,1/13/17,127.489998,129.270004,127.370003,128.339996,128.339996,24884300
FB,1/17/17,128.039993,128.339996,127.400002,127.870003,127.870003,15294500
FB,1/18/17,128.410004,128.429993,126.839996,127.919998,127.919998,13145900
FB,1/19/17,128.229996,128.350006,127.449997,127.550003,127.550003,12195500
FB,1/20/17,128.100006,128.479996,126.779999,127.040001,127.040001,19097200
FB,1/23/17,127.309998,129.25,126.949997,128.929993,128.929993,16593600
FB,1/24/17,129.380005,129.899994,128.380005,129.369995,129.369995,15162700
FB,1/25/17,130,131.740005,129.770004,131.479996,131.479996,18731300
FB,1/26/17,131.630005,133.139999,131.440002,132.779999,132.779999,20020100
FB,1/27/17,132.679993,132.949997,131.080002,132.179993,132.179993,19539500
FB,1/30/17,131.580002,131.580002,129.600006,130.979996,130.979996,18956100
FB,1/31/17,130.169998,130.660004,129.520004,130.320007,130.320007,19790500
FB,2/1/17,132.25,133.490005,130.679993,133.229996,133.229996,50139800
FB,2/2/17,133.220001,135.490005,130.399994,130.839996,130.839996,54366400
FB,2/3/17,131.240005,132.850006,130.759995,130.979996,130.979996,24804900
FB,2/6/17,130.979996,132.059998,130.300003,132.059998,132.059998,17058500
FB,2/7/17,132.240005,133,131.660004,131.839996,131.839996,14596400
FB,2/8/17,132.600006,134.440002,132.440002,134.199997,134.199997,22390600
FB,2/9/17,134.490005,134.5,133.309998,134.139999,134.139999,16470600
FB,2/10/17,134.100006,134.940002,133.679993,134.190002,134.190002,15061900
FB,2/13/17,134.699997,134.699997,133.699997,134.050003,134.050003,13526200
FB,2/14/17,134.100006,134.229996,132.550003,133.850006,133.850006,14364900
FB,2/15/17,133.449997,133.699997,132.660004,133.440002,133.440002,13226500
FB,2/16/17,133.070007,133.869995,133.020004,133.839996,133.839996,12831100
FB,2/17/17,133.5,134.089996,133.169998,133.529999,133.529999,12276500
FB,2/21/17,133.5,133.910004,132.899994,133.720001,133.720001,14759100
FB,2/22/17,133.600006,136.789993,133.460007,136.119995,136.119995,27360100
FB,2/23/17,135.889999,136.119995,134.330002,135.360001,135.360001,18422500
FB,2/24/17,134.160004,135.619995,134.160004,135.440002,135.440002,12625700
FB,2/27/17,135.259995,137.179993,135.020004,136.410004,136.410004,14306700
FB,2/28/17,136.789993,136.809998,134.75,135.539993,135.539993,16112100
FB,3/1/17,136.470001,137.479996,136.300003,137.419998,137.419998,16257000
FB,3/2/17,137.089996,137.820007,136.309998,136.759995,136.759995,12294800
FB,3/3/17,136.630005,137.330002,136.080002,137.169998,137.169998,11160600
FB,3/6/17,136.880005,137.830002,136.509995,137.419998,137.419998,12748200
FB,3/7/17,137.029999,138.369995,136.990005,137.300003,137.300003,13527100
FB,3/8/17,137.149994,137.990005,137.050003,137.720001,137.720001,10184500
FB,3/9/17,137.720001,138.570007,137.399994,138.240005,138.240005,15535300
FB,3/10/17,138.910004,139.490005,138.220001,138.789993,138.789993,16314100
FB,3/13/17,138.710007,139.679993,138.669998,139.600006,139.600006,10955500
FB,3/14/17,139.460007,139.460007,138.520004,139.320007,139.320007,12944000
FB,3/15/17,139.289993,140.100006,138.490005,139.720001,139.720001,19344800
FB,3/16/17,140.199997,140.25,139.729996,139.990005,139.990005,13612900
FB,3/17/17,140.339996,140.339996,139.699997,139.839996,139.839996,20592800
FB,3/20/17,139.710007,140.190002,139.25,139.940002,139.940002,12099500
FB,3/21/17,141.149994,142.309998,138.399994,138.509995,138.509995,29894800
FB,3/22/17,137.929993,139.789993,137.600006,139.589996,139.589996,17055400
FB,3/23/17,139.479996,140.389999,139.089996,139.529999,139.529999,13022800
FB,3/24/17,140.080002,141.020004,139.759995,140.339996,140.339996,16664700
FB,3/27/17,139.050003,140.649994,138.770004,140.320007,140.320007,12800500
FB,3/28/17,140.360001,141.949997,140.009995,141.759995,141.759995,14679400
FB,3/29/17,141.990005,142.860001,141.429993,142.649994,142.649994,16527600
FB,3/30/17,142.399994,142.949997,141.850006,142.410004,142.410004,12404000
FB,3/31/17,142.309998,142.630005,141.889999,142.050003,142.050003,11478300
FB,4/3/17,141.929993,142.470001,140.820007,142.279999,142.279999,13564000
FB,4/4/17,141.860001,142.089996,141.270004,141.729996,141.729996,12948600
FB,4/5/17,142.259995,143.440002,141.289993,141.850006,141.850006,17158100
FB,4/6/17,142.110001,142.220001,140.910004,141.169998,141.169998,15103400
FB,4/7/17,141.199997,141.550003,140.240005,140.779999,140.779999,11818300
FB,4/10/17,141,141.429993,140.630005,141.039993,141.039993,9039400
FB,4/11/17,140.800003,141.029999,138.809998,139.919998,139.919998,16638100
FB,4/12/17,139.720001,140.399994,139.440002,139.580002,139.580002,11612500
FB,4/13/17,139.619995,140.580002,139.330002,139.389999,139.389999,10965600
FB,4/17/17,139.759995,141.550003,139.75,141.419998,141.419998,11519700
FB,4/18/17,141.270004,141.910004,140.610001,140.960007,140.960007,14807500
FB,4/19/17,141.350006,143.039993,141.270004,142.270004,142.270004,15563900
FB,4/20/17,142.949997,144.25,142.690002,143.800003,143.800003,15968200
FB,4/21/17,143.899994,144.169998,142.270004,143.679993,143.679993,12382000
FB,4/24/17,144.960007,145.669998,144.339996,145.470001,145.470001,14407200
FB,4/25/17,145.789993,147.149994,145.789993,146.490005,146.490005,17767500
FB,4/26/17,147.089996,147.589996,146.089996,146.559998,146.559998,12395000
FB,4/27/17,146.669998,147.75,146.139999,147.699997,147.699997,11275100
FB,4/28/17,149.5,151.529999,149.070007,150.25,150.25,30652200
FB,5/1/17,151.740005,152.570007,151.419998,152.460007,152.460007,25218300
FB,5/2/17,153.339996,153.440002,151.660004,152.779999,152.779999,21870400
FB,5/3/17,153.600006,153.600006,151.339996,151.800003,151.800003,29782500
FB,5/4/17,150.169998,151.520004,148.720001,150.850006,150.850006,36225500
FB,5/5/17,151.449997,151.630005,149.789993,150.240005,150.240005,17148500
FB,5/8/17,150.710007,151.080002,149.740005,151.059998,151.059998,15827500
FB,5/9/17,151.490005,152.589996,150.210007,150.479996,150.479996,17453900
FB,5/10/17,150.229996,150.520004,148.860001,150.289993,150.289993,12080700
FB,5/11/17,150.309998,150.649994,149.410004,150.039993,150.039993,11841900
FB,5/12/17,150.399994,150.460007,149.630005,150.330002,150.330002,9598200
FB,5/15/17,150.169998,151.479996,149.770004,150.190002,150.190002,15064700
FB,5/16/17,150.110001,150.210007,149.029999,149.779999,149.779999,14550800
FB,5/17/17,148,148.669998,144.419998,144.850006,144.850006,28300100
FB,5/18/17,144.720001,148.149994,144.509995,147.660004,147.660004,23031600
FB,5/19/17,148.449997,149.389999,147.960007,148.059998,148.059998,16187900
FB,5/22/17,148.080002,148.589996,147.690002,148.240005,148.240005,12586700
FB,5/23/17,148.520004,148.809998,147.25,148.070007,148.070007,12817800
FB,5/24/17,148.509995,150.229996,148.419998,150.039993,150.039993,17862400
FB,5/25/17,150.300003,152.589996,149.949997,151.960007,151.960007,19891400
FB,5/26/17,152.229996,152.25,151.149994,152.130005,152.130005,14996200
FB,5/30/17,151.970001,152.899994,151.639999,152.380005,152.380005,13226000
FB,5/31/17,152.699997,153.350006,151.089996,151.460007,151.460007,18023900
FB,6/1/17,151.75,152.289993,150.300003,151.529999,151.529999,14530600
FB,6/2/17,151.850006,153.630005,151.300003,153.610001,153.610001,16854400
FB,6/5/17,153.639999,154.710007,153.410004,153.630005,153.630005,12520400
FB,6/6/17,153.410004,154.520004,152.479996,152.809998,152.809998,13457100
FB,6/7/17,153.270004,153.75,152.339996,153.119995,153.119995,12066700
FB,6/8/17,154.080002,154.729996,153.100006,154.710007,154.710007,17799400
FB,6/9/17,154.770004,155.589996,146.610001,149.600006,149.600006,35577700
FB,6/12/17,148.169998,149.199997,144.559998,148.440002,148.440002,33170200
FB,6/13/17,150.149994,151.179993,148.899994,150.679993,150.679993,20483400
FB,6/14/17,151.259995,152.399994,149.050003,150.25,150.25,20808800
FB,6/15/17,147.669998,150.039993,146.369995,149.800003,149.800003,18994200
FB,6/16/17,149.589996,150.830002,148.600006,150.639999,150.639999,22882400
FB,6/19/17,151.710007,153.570007,151.710007,152.869995,152.869995,19026500
FB,6/20/17,152.880005,153.839996,152.210007,152.25,152.25,14743900
FB,6/21/17,152.360001,154.080002,151.880005,153.910004,153.910004,15039800
FB,6/22/17,153.009995,154.550003,152.910004,153.399994,153.399994,13005500
FB,6/23/17,152.720001,155.199997,152.649994,155.070007,155.070007,18027000
FB,6/26/17,156.25,156.5,153.199997,153.589996,153.589996,18049700
FB,6/27/17,152.839996,153.309998,150.389999,150.580002,150.580002,19360800
