Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AMZN,4/19/16,637.140015,638.01001,620.799988,627.900024,627.900024,4055900
AMZN,4/20/16,630,636.549988,623,632.98999,632.98999,2609400
AMZN,4/21/16,631,637.820007,628.5,631,631,2596300
AMZN,4/22/16,624.469971,628.25,611.559998,620.5,620.5,5083900
AMZN,4/25/16,616.609985,626.97998,616.25,626.200012,626.200012,2682900
AMZN,4/26/16,626.169983,626.75,614.880005,616.880005,616.880005,2521400
AMZN,4/27/16,611.799988,615.950012,601.280029,606.570007,606.570007,4068800
AMZN,4/28/16,615.539978,626.799988,599.200012,602,602,7872600
AMZN,4/29/16,666,669.97998,654,659.590027,659.590027,10310700
AMZN,5/2/16,663.919983,685.5,662.030029,683.849976,683.849976,6578500
AMZN,5/3/16,677.359985,680.299988,670.429993,671.320007,671.320007,4923400
AMZN,5/4/16,662.590027,674,662.140015,670.900024,670.900024,4635500
AMZN,5/5/16,673.309998,676.48999,656,659.090027,659.090027,4884100
AMZN,5/6/16,656.049988,676.950012,656.01001,673.950012,673.950012,4365300
AMZN,5/9/16,673.950012,686.97998,671.409973,679.75,679.75,3982200
AMZN,5/10/16,694,704.549988,693.5,703.070007,703.070007,6105600
AMZN,5/11/16,705.789978,719,701.650024,713.22998,713.22998,7338200
AMZN,5/12/16,717.380005,722.450012,711.51001,717.929993,717.929993,5048200
AMZN,5/13/16,714.640015,719.25,706.51001,709.919983,709.919983,4763400
AMZN,5/16/16,710.130005,713.25,700.280029,710.659973,710.659973,5432900
AMZN,5/17/16,709.900024,714.469971,693.909973,695.27002,695.27002,5121400
AMZN,5/18/16,689.559998,702.539978,688.76001,697.450012,697.450012,4283200
AMZN,5/19/16,691.880005,699.400024,689.559998,698.52002,698.52002,3025600
AMZN,5/20/16,701.049988,707.23999,700,702.799988,702.799988,2916200
AMZN,5/23/16,704.25,706,696.419983,696.75,696.75,2595100
AMZN,5/24/16,698.01001,707.5,698,704.200012,704.200012,3033800
AMZN,5/25/16,708,710.859985,705.52002,708.349976,708.349976,3267700
AMZN,5/26/16,708.330017,715,707.289978,714.909973,714.909973,2446700
AMZN,5/27/16,715,716.599976,711.099976,712.23999,712.23999,2249200
AMZN,5/31/16,712.330017,724.22998,711.320007,722.789978,722.789978,3618300
AMZN,6/1/16,720.900024,726.429993,718.219971,719.440002,719.440002,3263100
AMZN,6/2/16,720.969971,728.280029,715.5,728.23999,728.23999,3026600
AMZN,6/3/16,726.73999,727,718.429993,725.539978,725.539978,3367300
AMZN,6/6/16,726.5,731.5,724.419983,726.72998,726.72998,2704800
AMZN,6/7/16,729.890015,730,720.549988,723.73999,723.73999,2732500
AMZN,6/8/16,726.400024,729.419983,721.599976,726.640015,726.640015,2223400
AMZN,6/9/16,723.099976,728.909973,722.299988,727.650024,727.650024,2170300
AMZN,6/10/16,722.349976,724.97998,714.210022,717.909973,717.909973,3425700
AMZN,6/13/16,714.01001,721.98999,711.159973,715.23999,715.23999,3352200
AMZN,6/14/16,712.330017,720.809998,712.27002,719.299988,719.299988,2506900
AMZN,6/15/16,722,722.559998,713.349976,714.26001,714.26001,2709400
AMZN,6/16/16,712.049988,718,705.299988,717.51001,717.51001,3098000
AMZN,6/17/16,718.190002,718.200012,699.179993,706.390015,706.390015,5897800
AMZN,6/20/16,713.5,721.309998,710.809998,714.01001,714.01001,3677200
AMZN,6/21/16,715.719971,718.400024,712.719971,715.820007,715.820007,2137500
AMZN,6/22/16,716.580017,717,707.570007,710.599976,710.599976,2260500
AMZN,6/23/16,715.5,722.119995,712.5,722.080017,722.080017,2825000
AMZN,6/24/16,693,712.530029,692.200012,698.960022,698.960022,7632500
AMZN,6/27/16,692.01001,696.820007,682.119995,691.359985,691.359985,5568000
AMZN,6/28/16,700,708,698.169983,707.950012,707.950012,4037000
AMZN,6/29/16,715.75,719.5,713.539978,715.599976,715.599976,3070100
AMZN,6/30/16,717.200012,719.369995,712.539978,715.619995,715.619995,2855100
AMZN,7/1/16,717.320007,728,716.539978,725.679993,725.679993,2920400
AMZN,7/5/16,722.799988,729.559998,719.609985,728.099976,728.099976,2431400
AMZN,7/6/16,725.710022,737.77002,722.580017,737.609985,737.609985,3938200
AMZN,7/7/16,739.330017,739.549988,731.630005,736.570007,736.570007,2945800
AMZN,7/8/16,740.140015,746.099976,738,745.809998,745.809998,3429200
AMZN,7/11/16,750,755.900024,747,753.780029,753.780029,3195300
AMZN,7/12/16,756.859985,757.340027,740.330017,748.210022,748.210022,5623700
AMZN,7/13/16,746.76001,756.869995,741.25,742.630005,742.630005,4142300
AMZN,7/14/16,748.859985,749.039978,739.02002,741.200012,741.200012,2390500
AMZN,7/15/16,746.549988,746.549988,734.049988,735.440002,735.440002,3121400
AMZN,7/18/16,735.48999,741.599976,728.719971,736.070007,736.070007,2954900
AMZN,7/19/16,732.5,743.330017,732.309998,739.950012,739.950012,2216800
AMZN,7/20/16,744,746.25,740.700012,745.719971,745.719971,2214000
AMZN,7/21/16,747.5,749.359985,742.789978,744.429993,744.429993,2317100
AMZN,7/22/16,747.789978,751.280029,743.530029,744.859985,744.859985,2277700
AMZN,7/25/16,746.549988,748.5,735.349976,739.609985,739.609985,2679300
AMZN,7/26/16,742.710022,743.130005,732.75,735.590027,735.590027,2529700
AMZN,7/27/16,737.969971,740.940002,733.859985,736.669983,736.669983,2913100
AMZN,7/28/16,745.97998,753.359985,739.700012,752.609985,752.609985,7617600
AMZN,7/29/16,765,766,755,758.809998,758.809998,6777100
AMZN,8/1/16,759.869995,770.5,757.059998,767.73999,767.73999,3578200
AMZN,8/2/16,763.809998,765.01001,757.02002,760.580017,760.580017,3603300
AMZN,8/3/16,757.059998,758.890015,752.25,754.640015,754.640015,3581500
AMZN,8/4/16,753.700012,765,750.349976,760.77002,760.77002,3178200
AMZN,8/5/16,764.809998,768.469971,763.090027,765.97998,765.97998,2704400
AMZN,8/8/16,766.809998,767,761.02002,766.559998,766.559998,1986300
AMZN,8/9/16,767.390015,772.599976,766.900024,768.309998,768.309998,1876100
AMZN,8/10/16,769.799988,772.099976,766.190002,768.559998,768.559998,1604300
AMZN,8/11/16,769.940002,773.75,769.119995,771.23999,771.23999,2019700
AMZN,8/12/16,768.460022,773.150024,768.419983,772.559998,772.559998,1563300
AMZN,8/15/16,771.900024,772.039978,767.710022,768.48999,768.48999,2118500
AMZN,8/16/16,768.619995,768.72998,763.820007,764.039978,764.039978,1604600
AMZN,8/17/16,764.409973,765.219971,759.200012,764.630005,764.630005,1891100
AMZN,8/18/16,764,765.169983,760.599976,764.460022,764.460022,1458800
AMZN,8/19/16,761.900024,762.48999,756.890015,757.309998,757.309998,2343200
AMZN,8/22/16,757.5,759.849976,752.099976,759.47998,759.47998,1679300
AMZN,8/23/16,763.309998,764.700012,761,762.450012,762.450012,1524100
AMZN,8/24/16,763,763.409973,755.359985,757.25,757.25,1744100
AMZN,8/25/16,756,760.559998,754.73999,759.219971,759.219971,1623000
AMZN,8/26/16,760.049988,770,759.799988,769,769,2776800
AMZN,8/29/16,768.719971,774.97998,768.599976,771.289978,771.289978,2198600
AMZN,8/30/16,771.049988,771.840027,765.559998,767.580017,767.580017,1709200
AMZN,8/31/16,766.599976,769.640015,764,769.159973,769.159973,1633800
AMZN,9/1/16,770.900024,772.039978,766.75,770.619995,770.619995,1792300
AMZN,9/2/16,774.109985,776,771.700012,772.440002,772.440002,2181800
AMZN,9/6/16,774.039978,789.47998,770.219971,788.869995,788.869995,3719800
AMZN,9/7/16,789.530029,790.789978,784.330017,784.47998,784.47998,2424600
AMZN,9/8/16,783.890015,786.5,781.440002,784.059998,784.059998,2030500
AMZN,9/9/16,779.359985,781,760.109985,760.140015,760.140015,4257300
AMZN,9/12/16,757.349976,772.659973,756,771.48999,771.48999,3124700
AMZN,9/13/16,768.77002,769.890015,759.049988,761.01001,761.01001,3117200
AMZN,9/14/16,762.200012,767.5,758.849976,761.090027,761.090027,2523000
AMZN,9/15/16,762,770.869995,757.580017,769.690002,769.690002,3034000
AMZN,9/16/16,773.280029,780.460022,771.659973,778.52002,778.52002,5499200
AMZN,9/19/16,779.969971,781.940002,771,775.099976,775.099976,2297200
AMZN,9/20/16,776,781.369995,776,780.219971,780.219971,1937200
AMZN,9/21/16,783.25,790.690002,779.01001,789.73999,789.73999,2718600
AMZN,9/22/16,794.27002,805.890015,794.27002,804.700012,804.700012,4078900
AMZN,9/23/16,803.130005,807.75,802.119995,805.75,805.75,2353500
AMZN,9/26/16,801.799988,805.929993,797.150024,799.159973,799.159973,2651400
AMZN,9/27/16,801.849976,816.640015,801.109985,816.109985,816.109985,3819600
AMZN,9/28/16,818,830.140015,817.030029,828.719971,828.719971,4422100
AMZN,9/29/16,828.26001,837.5,824.630005,829.049988,829.049988,4922200
AMZN,9/30/16,832.609985,839.950012,832.400024,837.309998,837.309998,4430600
AMZN,10/3/16,836,839.859985,831.25,836.73999,836.73999,2769400
AMZN,10/4/16,840.909973,842.369995,830.26001,834.030029,834.030029,2950300
AMZN,10/5/16,838,845.669983,836.119995,844.359985,844.359985,3469100
AMZN,10/6/16,843.700012,847.210022,840.599976,841.659973,841.659973,2684000
AMZN,10/7/16,845.789978,845.950012,837.450012,839.429993,839.429993,2426200
AMZN,10/10/16,843.25,845.200012,840.27002,841.710022,841.710022,1827100
AMZN,10/11/16,841.02002,841.289978,828.349976,831,831,3588200
AMZN,10/12/16,834,837.669983,830.099976,834.090027,834.090027,2380400
AMZN,10/13/16,829,831.799988,821.210022,829.280029,829.280029,3091400
AMZN,10/14/16,835.080017,835.73999,822.960022,822.960022,822.960022,2999800
AMZN,10/17/16,821.5,822,811.679993,812.950012,812.950012,3361500
AMZN,10/18/16,822.109985,823.26001,815.02002,817.650024,817.650024,2512500
AMZN,10/19/16,820.400024,820.669983,815.169983,817.690002,817.690002,2090700
AMZN,10/20/16,813.98999,815.710022,803.099976,810.320007,810.320007,3152000
AMZN,10/21/16,809.359985,819.419983,809,818.98999,818.98999,2793000
AMZN,10/24/16,824.950012,838.299988,822.210022,838.090027,838.090027,4060900
AMZN,10/25/16,839.299988,843.090027,833.219971,835.179993,835.179993,3248400
AMZN,10/26/16,832.76001,833.440002,820,822.590027,822.590027,3998100
AMZN,10/27/16,831.23999,831.719971,815.429993,818.359985,818.359985,7406400
AMZN,10/28/16,782,789.48999,774.609985,776.320007,776.320007,10841100
AMZN,10/31/16,781.030029,793.700012,780.109985,789.820007,789.820007,5413300
AMZN,11/1/16,799,800.840027,776.710022,785.409973,785.409973,5305400
AMZN,11/2/16,783.929993,784.75,763.549988,765.559998,765.559998,5026500
AMZN,11/3/16,765.049988,777,764,767.030029,767.030029,3872500
AMZN,11/4/16,762.789978,766,753.22998,755.049988,755.049988,5122100
AMZN,11/7/16,771.640015,787.72998,770.940002,784.929993,784.929993,5984400
AMZN,11/8/16,784.969971,791.73999,779.099976,787.75,787.75,3412600
AMZN,11/9/16,764,777.5,760.090027,771.880005,771.880005,8562900
AMZN,11/10/16,778.809998,778.830017,717.700012,742.380005,742.380005,12747000
AMZN,11/11/16,735.72998,743.26001,728.900024,739.01001,739.01001,6622800
AMZN,11/14/16,745.51001,746,710.099976,719.070007,719.070007,7321300
AMZN,11/15/16,730,746.780029,725.98999,743.23999,743.23999,6755800
AMZN,11/16/16,739.880005,749.869995,735.609985,746.48999,746.48999,3648800
AMZN,11/17/16,749.320007,757.5,748,756.400024,756.400024,3690100
AMZN,11/18/16,761,767.73999,757.640015,760.159973,760.159973,4373400
AMZN,11/21/16,766,780.349976,765.109985,780,780,4614600
AMZN,11/22/16,788.169983,792.400024,781,785.330017,785.330017,5311300
AMZN,11/23/16,781.72998,781.75,773.119995,780.119995,780.119995,3540300
AMZN,11/25/16,786.5,786.75,777.900024,780.369995,780.369995,1837100
AMZN,11/28/16,776.98999,777,764.23999,766.77002,766.77002,4438800
AMZN,11/29/16,768,769.890015,761.320007,762.52002,762.52002,3272300
AMZN,11/30/16,762,768.090027,750.25,750.570007,750.570007,4625900
AMZN,12/1/16,752.409973,753.369995,738.030029,743.650024,743.650024,4666000
AMZN,12/2/16,743.400024,748.48999,736.700012,740.340027,740.340027,3561300
AMZN,12/5/16,745,761.48999,742,759.359985,759.359985,4314700
AMZN,12/6/16,763.98999,768.23999,757.25,764.719971,764.719971,3794700
AMZN,12/7/16,764.549988,770.419983,755.820007,770.419983,770.419983,3684900
AMZN,12/8/16,771.869995,773.789978,765.190002,767.330017,767.330017,3189600
AMZN,12/9/16,770,770.25,765.340027,768.659973,768.659973,2470900
AMZN,12/12/16,766.400024,766.890015,757.200012,760.119995,760.119995,2963900
AMZN,12/13/16,764.960022,782.460022,762,774.340027,774.340027,5285300
AMZN,12/14/16,778.25,780.859985,762.809998,768.820007,768.820007,5454800
AMZN,12/15/16,766.280029,769.099976,760.309998,761,761,3801900
AMZN,12/16/16,765,765.130005,754,757.77002,757.77002,4848200
AMZN,12/19/16,758.890015,770.5,756.159973,766,766,3113200
AMZN,12/20/16,768.650024,774.390015,767.710022,771.219971,771.219971,2703600
AMZN,12/21/16,770,771.219971,765.700012,770.599976,770.599976,2044600
AMZN,12/22/16,768.119995,771.210022,763.02002,766.340027,766.340027,2543600
AMZN,12/23/16,764.549988,766.5,757.98999,760.590027,760.590027,1981600
AMZN,12/27/16,763.400024,774.650024,761.200012,771.400024,771.400024,2638700
AMZN,12/28/16,776.25,780,770.5,772.130005,772.130005,3301000
AMZN,12/29/16,772.400024,773.400024,760.849976,765.150024,765.150024,3158300
AMZN,12/30/16,766.469971,767.400024,748.280029,749.869995,749.869995,4139400
AMZN,1/3/17,757.919983,758.76001,747.700012,753.669983,753.669983,3521100
AMZN,1/4/17,758.390015,759.679993,754.200012,757.179993,757.179993,2510500
AMZN,1/5/17,761.549988,782.400024,760.26001,780.450012,780.450012,5830100
AMZN,1/6/17,782.359985,799.440002,778.47998,795.98999,795.98999,5986200
AMZN,1/9/17,798,801.77002,791.77002,796.919983,796.919983,3446100
AMZN,1/10/17,796.599976,798,789.539978,795.900024,795.900024,2558400
AMZN,1/11/17,793.659973,799.5,789.51001,799.02002,799.02002,2992800
AMZN,1/12/17,800.309998,814.130005,799.5,813.640015,813.640015,4873900
AMZN,1/13/17,814.320007,821.650024,811.400024,817.140015,817.140015,3791900
AMZN,1/17/17,815.700012,816,803.440002,809.719971,809.719971,3670500
AMZN,1/18/17,809.5,811.72998,804.27002,807.47998,807.47998,2354200
AMZN,1/19/17,810,813.51001,807.320007,809.039978,809.039978,2540800
AMZN,1/20/17,815.280029,816.02002,806.26001,808.330017,808.330017,3376200
AMZN,1/23/17,806.799988,818.5,805.080017,817.880005,817.880005,2797500
AMZN,1/24/17,822,823.98999,814.5,822.440002,822.440002,2971700
AMZN,1/25/17,825.789978,837.419983,825.289978,836.52002,836.52002,3922600
AMZN,1/26/17,835.530029,843.840027,833,839.150024,839.150024,3586300
AMZN,1/27/17,839,839.700012,829.440002,835.77002,835.77002,2998700
AMZN,1/30/17,833,833.5,816.380005,830.380005,830.380005,3747300
AMZN,1/31/17,823.75,826.98999,819.559998,823.47998,823.47998,3137200
AMZN,2/1/17,829.210022,833.780029,824.940002,832.349976,832.349976,3850200
AMZN,2/2/17,836.590027,842.48999,828.26001,839.950012,839.950012,7350500
AMZN,2/3/17,806.719971,818.299988,804,810.200012,810.200012,10868800
AMZN,2/6/17,809.799988,810.719971,803,807.640015,807.640015,3897300
AMZN,2/7/17,809.309998,816.159973,807.5,812.5,812.5,3466100
AMZN,2/8/17,812.690002,821.47998,812.5,819.710022,819.710022,2858000
AMZN,2/9/17,821.599976,825,819.710022,821.359985,821.359985,2484900
AMZN,2/10/17,823.820007,828,822.849976,827.460022,827.460022,2429600
AMZN,2/13/17,831.619995,843,828.549988,836.530029,836.530029,4172600
AMZN,2/14/17,837,838.309998,831.450012,836.390015,836.390015,2792400
AMZN,2/15/17,834,842.809998,832.820007,842.700012,842.700012,2968900
AMZN,2/16/17,841.840027,845,839.380005,844.140015,844.140015,2714700
AMZN,2/17/17,842,847.27002,840.72998,845.070007,845.070007,3112300
AMZN,2/21/17,848.840027,857.97998,847.25,856.440002,856.440002,3507700
AMZN,2/22/17,856.950012,858.429993,852.179993,855.609985,855.609985,2617000
AMZN,2/23/17,857.570007,860.859985,848,852.190002,852.190002,3462000
AMZN,2/24/17,844.690002,845.809998,837.75,845.23999,845.23999,3688000
AMZN,2/27/17,842.380005,852.5,839.669983,848.640015,848.640015,2713600
AMZN,2/28/17,851.450012,854.090027,842.049988,845.039978,845.039978,2793700
AMZN,3/1/17,853.049988,854.830017,849.01001,853.080017,853.080017,2760100
AMZN,3/2/17,853.080017,854.820007,847.280029,848.909973,848.909973,2132100
AMZN,3/3/17,847.200012,851.98999,846.27002,849.880005,849.880005,1941100
AMZN,3/6/17,845.22998,848.48999,841.119995,846.609985,846.609985,2610400
AMZN,3/7/17,845.47998,848.460022,843.75,846.02002,846.02002,2247600
AMZN,3/8/17,848,853.070007,846.789978,850.5,850.5,2286500
AMZN,3/9/17,851,856.400024,850.309998,853,853,2048200
AMZN,3/10/17,857,857.349976,851.719971,852.460022,852.460022,2436400
AMZN,3/13/17,851.77002,855.690002,851.710022,854.590027,854.590027,1909700
AMZN,3/14/17,853.549988,853.75,847.549988,852.530029,852.530029,2130600
AMZN,3/15/17,854.330017,854.450012,847.109985,852.969971,852.969971,2562200
AMZN,3/16/17,855.299988,855.5,850.51001,853.419983,853.419983,1842300
AMZN,3/17/17,853.48999,853.830017,850.640015,852.309998,852.309998,3384400
AMZN,3/20/17,851.51001,857.799988,851.01001,856.969971,856.969971,2282700
AMZN,3/21/17,858.840027,862.799988,841.309998,843.200012,843.200012,4382900
AMZN,3/22/17,840.429993,849.369995,839.049988,848.059998,848.059998,2658700
AMZN,3/23/17,848.200012,850.890015,844.799988,847.380005,847.380005,1953000
AMZN,3/24/17,851.679993,851.799988,843.530029,845.609985,845.609985,2138300
AMZN,3/27/17,838.070007,850.299988,833.5,846.820007,846.820007,2755800
AMZN,3/28/17,851.75,858.460022,850.099976,856,856,3041600
AMZN,3/29/17,859.049988,876.440002,859.02002,874.320007,874.320007,4485800
AMZN,3/30/17,874.950012,877.059998,871.659973,876.340027,876.340027,2762700
AMZN,3/31/17,877,890.349976,876.650024,886.539978,886.539978,3957600
AMZN,4/3/17,888,893.48999,885.419983,891.51001,891.51001,3422300
AMZN,4/4/17,891.5,908.539978,890.280029,906.830017,906.830017,4984700
AMZN,4/5/17,910.820007,923.719971,905.619995,909.280029,909.280029,7508400
AMZN,4/6/17,913.799988,917.190002,894.48999,898.280029,898.280029,6344100
AMZN,4/7/17,899.650024,900.090027,889.309998,894.880005,894.880005,3710900
AMZN,4/10/17,899.630005,908.51001,899,907.039978,907.039978,3184300
AMZN,4/11/17,907.039978,911.23999,897.5,902.359985,902.359985,3012700
AMZN,4/12/17,903.090027,904.090027,895.25,896.22998,896.22998,2456100
AMZN,4/13/17,891.450012,894.969971,884.48999,884.669983,884.669983,3174600
AMZN,4/17/17,887.5,902.380005,887.5,901.98999,901.98999,2854700
AMZN,4/18/17,900.98999,909.609985,900.780029,903.780029,903.780029,2999200
AMZN,4/19/17,907.840027,910.5,897.369995,899.200012,899.200012,2870200
AMZN,4/20/17,899.700012,905.320007,896.289978,902.059998,902.059998,2814400
AMZN,4/21/17,902.669983,903.650024,896.77002,898.530029,898.530029,2420500
AMZN,4/24/17,908.679993,909.98999,903.820007,907.409973,907.409973,3122900
AMZN,4/25/17,907.039978,909.47998,903,907.619995,907.619995,3380600
AMZN,4/26/17,910.299988,915.75,907.559998,909.289978,909.289978,2608900
AMZN,4/27/17,914.390015,921.859985,912.109985,918.380005,918.380005,5305500
AMZN,4/28/17,948.830017,949.590027,924.330017,924.98999,924.98999,7364700
AMZN,5/1/17,927.799988,954.400024,927.799988,948.22998,948.22998,5466500
AMZN,5/2/17,946.650024,950.099976,941.409973,946.940002,946.940002,3848800
AMZN,5/3/17,946,946,935.900024,941.030029,941.030029,3582700
AMZN,5/4/17,944.75,945,934.219971,937.530029,937.530029,2418400
AMZN,5/5/17,940.52002,940.789978,930.299988,934.150024,934.150024,2866400
AMZN,5/8/17,940.950012,949.049988,939.210022,949.039978,949.039978,3415700
AMZN,5/9/17,952.799988,957.890015,950.200012,952.820007,952.820007,3262100
AMZN,5/10/17,953.5,953.75,945,948.950012,948.950012,2096500
AMZN,5/11/17,945.109985,950.289978,940.780029,947.619995,947.619995,2194100
AMZN,5/12/17,954.5,962.789978,951.530029,961.349976,961.349976,3625900
AMZN,5/15/17,958.72998,963.150024,956.059998,957.969971,957.969971,4270600
AMZN,5/16/17,961,970.059998,960.909973,966.070007,966.070007,3126100
AMZN,5/17/17,954.700012,960.400024,944.119995,944.76001,944.76001,5145600
AMZN,5/18/17,944.799988,962.75,944.76001,958.48999,958.48999,3939300
AMZN,5/19/17,962.840027,968.919983,959.719971,959.840027,959.840027,3972100
AMZN,5/22/17,964,971.380005,962.900024,970.669983,970.669983,2642200
AMZN,5/23/17,975.02002,975.200012,966.849976,971.539978,971.539978,2415600
AMZN,5/24/17,976,981,970.22998,980.349976,980.349976,2446000
AMZN,5/25/17,984.849976,999,982.109985,993.380005,993.380005,4822000
AMZN,5/26/17,995,998.650024,989.25,995.780029,995.780029,3469200
AMZN,5/30/17,996.51001,1001.200012,995.52002,996.700012,996.700012,3263100
AMZN,5/31/17,1000,1000.119995,982.159973,994.619995,994.619995,3913100
AMZN,6/1/17,998.590027,998.98999,991.369995,995.950012,995.950012,2454800
AMZN,6/2/17,998.98999,1008.47998,995.669983,1006.72998,1006.72998,3752300
AMZN,6/5/17,1007.22998,1013.210022,1003.51001,1011.340027,1011.340027,2719900
AMZN,6/6/17,1012,1016.5,1001.25,1003,1003,3346400
AMZN,6/7/17,1005.950012,1010.25,1002,1010.070007,1010.070007,2823000
AMZN,6/8/17,1012.059998,1013.609985,1006.109985,1010.27002,1010.27002,2767900
AMZN,6/9/17,1012.5,1012.98999,927,978.309998,978.309998,7647700
AMZN,6/12/17,967,975.950012,945,964.909973,964.909973,9447200
